title,gender,category,subcategory,brand,color,size,size_notes,waist,inseam,rise,fit,material,pattern,condition,price_usd,compare_at_usd,availability,era,description,model_info,care_instructions,sku,product_url,image_urls,product_handle,product_type,tags
Tripp NYC X-Strap Pant Light Blue Denim,Men,Bottoms,Jeans,Rogue,,M,,10,,,,,,,175.00,,Sold out,,"Washed light blue denim dark street pants with straps, zips off into shorts . Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry.",,,,https://roguegarms.com/products/multi-chain-pant,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp.webp?v=1694454908|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp2.webp?v=1711644916|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp1.webp?v=1711644916|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp3.webp?v=1711644916|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp4.webp?v=1694454947,multi-chain-pant,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Tripp NYC X-Strap Pant Light Blue Denim,Men,Bottoms,Jeans,Rogue,,L,,10,,,,,,,175.00,,Sold out,,"Washed light blue denim dark street pants with straps, zips off into shorts . Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry.",,,,https://roguegarms.com/products/multi-chain-pant,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp.webp?v=1694454908|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp2.webp?v=1711644916|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp1.webp?v=1711644916|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp3.webp?v=1711644916|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp4.webp?v=1694454947,multi-chain-pant,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Tripp NYC X-Strap Pant Light Blue Denim,Men,Bottoms,Jeans,Rogue,,XL,,10,,,,,,,175.00,,Sold out,,"Washed light blue denim dark street pants with straps, zips off into shorts . Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry.",,,,https://roguegarms.com/products/multi-chain-pant,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp.webp?v=1694454908|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp2.webp?v=1711644916|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp1.webp?v=1711644916|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp3.webp?v=1711644916|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp4.webp?v=1694454947,multi-chain-pant,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Tripp NYC X-Strap Pant Black Denim,Men,Bottoms,Jeans,Rogue,,XXS,,10,,,,,,,175.00,,Sold out,,"Washed black denim dark street pants with straps, zips off into shorts and feature removable straps, drings/rivets, adjustable ankles, and deep pockets. Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry. Woman is wearing XS and Man is wearing M, typically runs 1 size large with adjustable waist straps.",,,,https://roguegarms.com/products/tripp-nyc-x-strap-pant-black-denim,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_BLK_F_2_1000x_194adea8-7dc4-44f0-a516-971a5699f8de.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_BLK_B_2_1000x_0983d5f5-6aaf-44c4-8859-9288a65ba137.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144M_BLACKDENIM_FULL2_1000x_149034c3-bd06-4de9-a5ba-41a8ffb9185e.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_BLK_FULL_2_1000x_ad0e34c2-a6de-4654-a7c6-3f641f00ba0b.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144M_BLACKDENIM_SHORTF2_1000x_b6b5672d-8736-484e-9702-871bedc10545.webp?v=1710261230,tripp-nyc-x-strap-pant-black-denim,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Tripp NYC X-Strap Pant Black Denim,Men,Bottoms,Jeans,Rogue,,XS,,10,,,,,,,175.00,,Sold out,,"Washed black denim dark street pants with straps, zips off into shorts and feature removable straps, drings/rivets, adjustable ankles, and deep pockets. Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry. Woman is wearing XS and Man is wearing M, typically runs 1 size large with adjustable waist straps.",,,,https://roguegarms.com/products/tripp-nyc-x-strap-pant-black-denim,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_BLK_F_2_1000x_194adea8-7dc4-44f0-a516-971a5699f8de.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_BLK_B_2_1000x_0983d5f5-6aaf-44c4-8859-9288a65ba137.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144M_BLACKDENIM_FULL2_1000x_149034c3-bd06-4de9-a5ba-41a8ffb9185e.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_BLK_FULL_2_1000x_ad0e34c2-a6de-4654-a7c6-3f641f00ba0b.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144M_BLACKDENIM_SHORTF2_1000x_b6b5672d-8736-484e-9702-871bedc10545.webp?v=1710261230,tripp-nyc-x-strap-pant-black-denim,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Tripp NYC X-Strap Pant Black Denim,Men,Bottoms,Jeans,Rogue,,S,,10,,,,,,,175.00,,Sold out,,"Washed black denim dark street pants with straps, zips off into shorts and feature removable straps, drings/rivets, adjustable ankles, and deep pockets. Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry. Woman is wearing XS and Man is wearing M, typically runs 1 size large with adjustable waist straps.",,,,https://roguegarms.com/products/tripp-nyc-x-strap-pant-black-denim,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_BLK_F_2_1000x_194adea8-7dc4-44f0-a516-971a5699f8de.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_BLK_B_2_1000x_0983d5f5-6aaf-44c4-8859-9288a65ba137.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144M_BLACKDENIM_FULL2_1000x_149034c3-bd06-4de9-a5ba-41a8ffb9185e.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_BLK_FULL_2_1000x_ad0e34c2-a6de-4654-a7c6-3f641f00ba0b.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144M_BLACKDENIM_SHORTF2_1000x_b6b5672d-8736-484e-9702-871bedc10545.webp?v=1710261230,tripp-nyc-x-strap-pant-black-denim,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Tripp NYC X-Strap Pant Black Denim,Men,Bottoms,Jeans,Rogue,,M,,10,,,,,,,175.00,,In stock,,"Washed black denim dark street pants with straps, zips off into shorts and feature removable straps, drings/rivets, adjustable ankles, and deep pockets. Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry. Woman is wearing XS and Man is wearing M, typically runs 1 size large with adjustable waist straps.",,,,https://roguegarms.com/products/tripp-nyc-x-strap-pant-black-denim,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_BLK_F_2_1000x_194adea8-7dc4-44f0-a516-971a5699f8de.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_BLK_B_2_1000x_0983d5f5-6aaf-44c4-8859-9288a65ba137.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144M_BLACKDENIM_FULL2_1000x_149034c3-bd06-4de9-a5ba-41a8ffb9185e.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_BLK_FULL_2_1000x_ad0e34c2-a6de-4654-a7c6-3f641f00ba0b.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144M_BLACKDENIM_SHORTF2_1000x_b6b5672d-8736-484e-9702-871bedc10545.webp?v=1710261230,tripp-nyc-x-strap-pant-black-denim,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Tripp NYC X-Strap Pant Black Denim,Men,Bottoms,Jeans,Rogue,,L,,10,,,,,,,175.00,,In stock,,"Washed black denim dark street pants with straps, zips off into shorts and feature removable straps, drings/rivets, adjustable ankles, and deep pockets. Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry. Woman is wearing XS and Man is wearing M, typically runs 1 size large with adjustable waist straps.",,,,https://roguegarms.com/products/tripp-nyc-x-strap-pant-black-denim,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_BLK_F_2_1000x_194adea8-7dc4-44f0-a516-971a5699f8de.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_BLK_B_2_1000x_0983d5f5-6aaf-44c4-8859-9288a65ba137.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144M_BLACKDENIM_FULL2_1000x_149034c3-bd06-4de9-a5ba-41a8ffb9185e.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_BLK_FULL_2_1000x_ad0e34c2-a6de-4654-a7c6-3f641f00ba0b.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144M_BLACKDENIM_SHORTF2_1000x_b6b5672d-8736-484e-9702-871bedc10545.webp?v=1710261230,tripp-nyc-x-strap-pant-black-denim,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Tripp NYC X-Strap Pant Black Denim,Men,Bottoms,Jeans,Rogue,,XL,,10,,,,,,,175.00,,Sold out,,"Washed black denim dark street pants with straps, zips off into shorts and feature removable straps, drings/rivets, adjustable ankles, and deep pockets. Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry. Woman is wearing XS and Man is wearing M, typically runs 1 size large with adjustable waist straps.",,,,https://roguegarms.com/products/tripp-nyc-x-strap-pant-black-denim,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_BLK_F_2_1000x_194adea8-7dc4-44f0-a516-971a5699f8de.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_BLK_B_2_1000x_0983d5f5-6aaf-44c4-8859-9288a65ba137.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144M_BLACKDENIM_FULL2_1000x_149034c3-bd06-4de9-a5ba-41a8ffb9185e.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_BLK_FULL_2_1000x_ad0e34c2-a6de-4654-a7c6-3f641f00ba0b.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144M_BLACKDENIM_SHORTF2_1000x_b6b5672d-8736-484e-9702-871bedc10545.webp?v=1710261230,tripp-nyc-x-strap-pant-black-denim,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Tripp NYC X-Strap Pant Black Denim,Men,Bottoms,Jeans,Rogue,,XXL,,10,,,,,,,175.00,,Sold out,,"Washed black denim dark street pants with straps, zips off into shorts and feature removable straps, drings/rivets, adjustable ankles, and deep pockets. Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry. Woman is wearing XS and Man is wearing M, typically runs 1 size large with adjustable waist straps.",,,,https://roguegarms.com/products/tripp-nyc-x-strap-pant-black-denim,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_BLK_F_2_1000x_194adea8-7dc4-44f0-a516-971a5699f8de.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_BLK_B_2_1000x_0983d5f5-6aaf-44c4-8859-9288a65ba137.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144M_BLACKDENIM_FULL2_1000x_149034c3-bd06-4de9-a5ba-41a8ffb9185e.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_BLK_FULL_2_1000x_ad0e34c2-a6de-4654-a7c6-3f641f00ba0b.webp?v=1710261230|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144M_BLACKDENIM_SHORTF2_1000x_b6b5672d-8736-484e-9702-871bedc10545.webp?v=1710261230,tripp-nyc-x-strap-pant-black-denim,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Insane Harlem Graphic Baggy Jeans,Men,Bottoms,Jeans - Baggy,Rogue,,Default Title,,,,,,,,,140.00,,In stock,,"Vintage Harlem Graphic Baggy Jeans. Brand ""Harlem"". No noticeable flaws. Size 40x34"" Model is 5'9 with 30"" waist. Please note: All clothes are pre-loved and in worn condition.",,,,https://roguegarms.com/products/insane-harlem-graphic-baggy-jeans,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7579.jpg?v=1726178573|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7582.jpg?v=1726178574|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7586.jpg?v=1726178573|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7587.jpg?v=1726178573,insane-harlem-graphic-baggy-jeans,pants,"Bottoms,men's,Men's Bottoms,New Arrivals,pants,vintage,women's,Women's Bottoms"
"2000's ""Rock Band"" Jeans",Men,Bottoms,Jeans,Rogue,,Default Title,,,,,,,,,75.00,,In stock,,"2000's ""Rock Band"" Jeans. Sick embroidery on back. Brand is skhuaban. They fit 30X28. Raw hem at bottom where someone cut them. Minuscule blue stain on front. In overall great used condition Model is 5'7 with 29' waist. Please note: All clothes are pre-loved and in worn condition.",,,,https://roguegarms.com/products/2000s-rock-band-jeans,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7790.jpg?v=1726163873|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7788.jpg?v=1726163873,2000s-rock-band-jeans,pants,"Bottoms,men's,Men's Bottoms,pants,vintage,Women's Bottoms,womens"
90s Gray Calvin Klein Cargo Pants,Men,Bottoms,Cargo Pants,Rogue,,Default Title,,,,32,,,,,40.00,,In stock,,Perfect Basic Gray Calvin Klein Cargo Pants 🎧 Fits low rise size 32X30. Lots of pocket and zipper detailing. In perfect preloved condition with lots of life left. Model is 5'7 with 29' waist. Please note: All clothes are pre-loved and in worn condition.,,,,https://roguegarms.com/products/90s-gray-calvin-klein-cargo-pants,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7839.jpg?v=1726165955|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7841.jpg?v=1726165955,90s-gray-calvin-klein-cargo-pants,pants,"Bottoms,Men's Bottoms,mens,New Arrivals,pants,vintage,women's,Women's Bottoms"
Groovy '70s Flare Jeans,Men,Bottoms,Jeans - Flare,Rogue,,Default Title,,31,30,8,,,,,90.00,,Sold out,,"Groovy Yet Chic '70s Flare Jeans with Embroidered Cream Details. Brand ""Freeman Porter"". Tagged Size 31. Super unique with a retro futurism feel. Very 70s meets early 2000s. Waist 31"" Rise 8.5"" Inseam 30"" Model is 5'9, 30"" waist. Please note: All items are in used, pre-loved condition",,,,https://roguegarms.com/products/groovy-yet-chic-70s-flare-jeans,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/StudioSession-014.jpg?v=1727654451|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/StudioSession-018.jpg?v=1727654451|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/StudioSession-017.jpg?v=1727654451|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/StudioSession-015.jpg?v=1727654451|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/StudioSession-016.jpg?v=1727654451|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/StudioSession-013.jpg?v=1727654451,groovy-yet-chic-70s-flare-jeans,pants,"men's,Men's Bottoms,New Arrivals,vintage,women's,Women's Bottoms"
"Essential Boyfriend ""Diesel"" Jeans",Men,Bottoms,Jeans,Rogue,,Default Title,,34,27,10,,,,,95.00,,In stock,,"Essential Boyfriend ""Diesel Jeans"" with Diesel Logo Patch on Back-Pocket. Brand ""Diesel"". Tagged Size 34. Made in Italy. Would look great styled with a vintage boot. Waist 34"" Rise 10"" Inseam 27"" Model is 5'9, 30"" waist. Please note: All items are in used, pre-loved condition",,,,https://roguegarms.com/products/essential-boyfriend-diesel-jeans,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/StudioSession-028.jpg?v=1727654149|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/StudioSession-026.jpg?v=1727654150|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/StudioSession-027.jpg?v=1727654149,essential-boyfriend-diesel-jeans,pants,"Men's Bottoms,mens,New Arrivals,vintage,women's,Women's Bottoms"
Big Train 8 Ball Japanese Denim Jeans,Men,Bottoms,Jeans,ROGUE,,Default Title,,34,,11,,,,,70.00,,Sold out,,"Vintage Japanese denim brand ""Big Train"" faded denim jeans 🎱 Eight-ball design with distressing at the knees really cool faded wash. Perfect early 2000s jeans to add to your collection Waist 34"" Length 33"" Rise 11"" Model is 5'9, 30"" waist Please note: All items are in used, pre-loved condition",,,,https://roguegarms.com/products/big-train-8-ball-japanese-denim-jeans,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/StudioSession-056.jpg?v=1727653690|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/StudioSession-053.jpg?v=1727653690|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/StudioSession-054.jpg?v=1727653690|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/StudioSession-055.jpg?v=1727653690,big-train-8-ball-japanese-denim-jeans,pants,"Bottoms,Men's Bottoms,mens,New Arrivals,pants,vintage,Women's Bottoms,womens"
Akademiks Baggy Hip-Hop Jeans,Men,Bottoms,Jeans - Baggy,Rogue,,Default Title,,36,,11,,,,,75.00,,In stock,,"Early 2000s Dark Wash Akademiks Baggy Jeans. Green, Red, White, and Black embroidered details. Wide leg fit. Waist 36"" Length 32"" Rise 11"" Model is 5'9, 30"" waist Please note: All items are in used, pre-loved condition",,,,https://roguegarms.com/products/akademiks-baggy-hip-hop-jeans,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/StudioSession-104.jpg?v=1727653660|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/StudioSession-100.jpg?v=1727653660|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/StudioSession-101.jpg?v=1727653660,akademiks-baggy-hip-hop-jeans,,"Bottoms,men's,Men's Bottoms,New Arrivals,pants,vintage,Women's Bottoms,womens"
Vintage Crown Baggy Dark Wash Jeans,Men,Bottoms,Jeans - Baggy,Rogue,,Default Title,,39,,12,,,,,55.00,,Sold out,,"Vintage / Early 2000s Jdenim Dark Denim Baggy Jeans with the cutest silver Crown Stitching Details slight staining on upper left thigh , bottom right of front has a small stain, moderate staining throughout Size on tags - Size 48 Tagged Euro Please refer to the measurements below : ) Waist : 39, 19.5 in Length : 29 in Ousteam : 41 in Rise : 12 in Leg Opening : 9.5",,,,https://roguegarms.com/products/vintage-crown-baggy-dark-wash-jeans,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/P0copy4.jpg?v=1751992896|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/P0_2.jpg?v=1751992944|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/P0_3.jpg?v=1751992944|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/P0copy5.jpg?v=1751992945|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/P0_1_copy.jpg?v=1751992947,vintage-crown-baggy-dark-wash-jeans,pants,"men's,Men's Bottoms,New Arrivals,sg,vintage"
Y2K Dognose Baggy Light Wash Jeans,Men,Bottoms,Jeans - Baggy,Rogue,,Default Title,,34,,11,,,,,55.00,,Sold out,,"Size on tags - No size, but fits a 34 W x 30 L Please refer to the measurements below : ) Waist : 34, 17 in Length : 30 in Ousteam : 40.5 in Rise : 11 in Leg Opening : 10 in",,,,https://roguegarms.com/products/y2k-dognose-baggy-light-wash-jeans,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/P0_3_692fa837-a118-467f-b4b7-ddcd7d81fa53.jpg?v=1751993245|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/P0_a8264cf7-a0b0-4e08-9b3a-75659cdf0d06.jpg?v=1751993254|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/P0_2_2ff34739-472c-47e7-82a5-35697698b97b.jpg?v=1751993254|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/P0_1_c10af9b1-d0d7-479d-8355-2fde8918cda7.jpg?v=1751993254,y2k-dognose-baggy-light-wash-jeans,pants,"men's,Men's Bottoms,New Arrivals,sg,vintage"
Y2K Joker Brand Grey Baggy Jeans,Men,Bottoms,Jeans - Baggy,Rogue,,Default Title,,38,,14,,,,,50.00,,Sold out,,"Vintage / 2000s Joker Grey Denim Baggy Jeans with Orange Stitching on back pocket Hole on the front left leg, slight heel drag Size on tags - 40 W x 32 L Please refer to the measurements below : ) Waist : 38 W, 19 in Length : 29 in Ousteam : 42 in Rise : 14 in Leg Opening : 10 in",,,,https://roguegarms.com/products/y2k-joker-brand-grey-baggy-jeans,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/P0_3_9ba96c26-bbee-4c6a-b4fb-4a51f9749158.jpg?v=1751993464|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/P0_724ca397-bc7c-4a24-94ba-aa9f2be64a92.jpg?v=1751993471|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/P0_2_d4df2260-22ee-4692-b11b-c33d09771fbf.jpg?v=1751993471|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/P0_1_8d91a190-b40b-4d4d-8bbc-aff4de0359c5.jpg?v=1751993471,y2k-joker-brand-grey-baggy-jeans,pants,"men's,Men's Bottoms,New Arrivals,sg,vintage"
